"No.","Time","Source","Destination","Protocol","Length","Info"
"59","7.615953392","192.168.105.71","192.168.105.183","TCP","158","8000  >  45330 [PSH, ACK] Seq=1 Ack=202 Win=31872 Len=92 TSval=1640714949 TSecr=608394630 [TCP segment of a reassembled PDU]"
"60","7.615996881","192.168.105.183","192.168.105.71","TCP","66","45330  >  8000 [ACK] Seq=202 Ack=93 Win=32128 Len=0 TSval=608394639 TSecr=1640714949"
"61","7.616115892","192.168.105.71","192.168.105.183","HTTP","71","HTTP/1.0 200 OK "
"62","7.618837561","192.168.105.183","192.168.105.71","TCP","66","45330  >  8000 [FIN, ACK] Seq=202 Ack=99 Win=32128 Len=0 TSval=608394642 TSecr=1640714949"
"63","7.624575378","192.168.105.71","192.168.105.183","TCP","66","8000  >  45330 [ACK] Seq=99 Ack=203 Win=31872 Len=0 TSval=1640714958 TSecr=608394642"
"64","8.562715753","a2:81:24:63:26:46","Broadcast","ARP","42","Who has 192.168.105.237? Tell 192.168.105.174"
"65","8.629374820","192.168.105.183","192.168.105.71","TCP","74","47078  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608395653 TSecr=0 WS=128"
"66","8.641685143","192.168.105.71","192.168.105.183","TCP","74","8000  >  47078 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=1640715976 TSecr=608395653 WS=128"
"67","8.641805455","192.168.105.183","192.168.105.71","TCP","66","47078  >  8000 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=608395665 TSecr=1640715976"
"68","8.641971810","192.168.105.183","192.168.105.71","TCP","262","47078  >  8000 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=196 TSval=608395665 TSecr=1640715976 [TCP segment of a reassembled PDU]"
"69","8.642144205","192.168.105.183","192.168.105.71","HTTP","71","POST / HTTP/1.1  (text/plain)"
"70","8.648799159","192.168.105.71","192.168.105.183","TCP","66","8000  >  47078 [ACK] Seq=1 Ack=202 Win=31872 Len=0 TSval=1640715983 TSecr=608395666"
"71","8.651436922","192.168.105.71","192.168.105.183","TCP","158","8000  >  47078 [PSH, ACK] Seq=1 Ack=202 Win=31872 Len=92 TSval=1640715985 TSecr=608395666 [TCP segment of a reassembled PDU]"
"72","8.651486870","192.168.105.183","192.168.105.71","TCP","66","47078  >  8000 [ACK] Seq=202 Ack=93 Win=32128 Len=0 TSval=608395675 TSecr=1640715985"
"73","8.651609318","192.168.105.71","192.168.105.183","HTTP","71","HTTP/1.0 200 OK "
"74","8.654283591","192.168.105.183","192.168.105.71","TCP","66","47078  >  8000 [FIN, ACK] Seq=202 Ack=99 Win=32128 Len=0 TSval=608395678 TSecr=1640715986"
"75","8.659956043","192.168.105.71","192.168.105.183","TCP","66","8000  >  47078 [ACK] Seq=99 Ack=203 Win=31872 Len=0 TSval=1640715993 TSecr=608395678"
"76","9.585896767","a2:81:24:63:26:46","Broadcast","ARP","42","Who has 192.168.105.237? Tell 192.168.105.174"
"77","10.682078200","192.168.105.183","192.168.105.71","TCP","74","47086  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608397706 TSecr=0 WS=128"
"78","10.694836752","192.168.105.71","192.168.105.183","TCP","74","8000  >  47086 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=1640718029 TSecr=608397706 WS=128"
"79","10.694948836","192.168.105.183","192.168.105.71","TCP","66","47086  >  8000 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=608397718 TSecr=1640718029"
"80","10.695181075","192.168.105.183","192.168.105.71","TCP","262","47086  >  8000 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=196 TSval=608397719 TSecr=1640718029 [TCP segment of a reassembled PDU]"
"81","10.695326648","192.168.105.183","192.168.105.71","HTTP","71","POST / HTTP/1.1  (text/plain)"
"82","10.700482017","192.168.105.71","192.168.105.183","TCP","66","8000  >  47086 [ACK] Seq=1 Ack=202 Win=31872 Len=0 TSval=1640718035 TSecr=608397719"
"83","10.704032541","192.168.105.71","192.168.105.183","TCP","158","8000  >  47086 [PSH, ACK] Seq=1 Ack=202 Win=31872 Len=92 TSval=1640718038 TSecr=608397719 [TCP segment of a reassembled PDU]"
"84","10.704086395","192.168.105.183","192.168.105.71","TCP","66","47086  >  8000 [ACK] Seq=202 Ack=93 Win=32128 Len=0 TSval=608397728 TSecr=1640718038"
"85","10.704207906","192.168.105.71","192.168.105.183","HTTP","71","HTTP/1.0 200 OK "
"86","10.706899210","192.168.105.183","192.168.105.71","TCP","66","47086  >  8000 [FIN, ACK] Seq=202 Ack=99 Win=32128 Len=0 TSval=608397730 TSecr=1640718038"
"87","10.713917341","192.168.105.71","192.168.105.183","TCP","66","8000  >  47086 [ACK] Seq=99 Ack=203 Win=31872 Len=0 TSval=1640718046 TSecr=608397730"
"88","11.872593297","192.168.105.183","192.168.105.71","TCP","74","47100  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608398896 TSecr=0 WS=128"
"89","11.894453107","192.168.105.71","192.168.105.183","TCP","74","8000  >  47100 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=1640719224 TSecr=608398896 WS=128"
"90","11.894636753","192.168.105.183","192.168.105.71","TCP","66","47100  >  8000 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=608398918 TSecr=1640719224"
"91","11.894942795","192.168.105.183","192.168.105.71","TCP","262","47100  >  8000 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=196 TSval=608398918 TSecr=1640719224 [TCP segment of a reassembled PDU]"
"92","11.895114253","192.168.105.183","192.168.105.71","HTTP","71","POST / HTTP/1.1  (text/plain)"
"93","11.906545617","192.168.105.71","192.168.105.183","TCP","66","8000  >  47100 [ACK] Seq=1 Ack=202 Win=31872 Len=0 TSval=1640719239 TSecr=608398919"
"94","11.909101452","192.168.105.71","192.168.105.183","TCP","158","8000  >  47100 [PSH, ACK] Seq=1 Ack=202 Win=31872 Len=92 TSval=1640719242 TSecr=608398919 [TCP segment of a reassembled PDU]"
"95","11.909239942","192.168.105.183","192.168.105.71","TCP","66","47100  >  8000 [ACK] Seq=202 Ack=93 Win=32128 Len=0 TSval=608398933 TSecr=1640719242"
"96","11.909381192","192.168.105.71","192.168.105.183","HTTP","71","HTTP/1.0 200 OK "
"97","11.912730570","192.168.105.183","192.168.105.71","TCP","66","47100  >  8000 [FIN, ACK] Seq=202 Ack=99 Win=32128 Len=0 TSval=608398936 TSecr=1640719242"
"98","11.930308866","192.168.105.71","192.168.105.183","TCP","66","8000  >  47100 [ACK] Seq=99 Ack=203 Win=31872 Len=0 TSval=1640719256 TSecr=608398936"
"99","13.284077681","192.168.105.174","224.0.0.251","MDNS","82","Standard query 0x03bc PTR _quickshare._tcp.local, ""QM"" question"
"100","13.284598358","fe80::a081:24ff:fe63:2646","ff02::fb","MDNS","102","Standard query 0x03bc PTR _quickshare._tcp.local, ""QM"" question"
"101","13.950077336","192.168.105.183","192.168.105.71","TCP","74","47106  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608400974 TSecr=0 WS=128"
"102","13.963015211","192.168.105.71","192.168.105.183","TCP","74","8000  >  47106 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=1640721297 TSecr=608400974 WS=128"
"103","13.963347242","192.168.105.183","192.168.105.71","TCP","262","47106  >  8000 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=196 TSval=608400987 TSecr=1640721297 [TCP segment of a reassembled PDU]"
"104","13.963497451","192.168.105.183","192.168.105.71","HTTP","71","POST / HTTP/1.1  (text/plain)"
"105","13.969207872","192.168.105.71","192.168.105.183","TCP","66","8000  >  47106 [ACK] Seq=1 Ack=197 Win=31872 Len=0 TSval=1640721303 TSecr=608400987"
"106","13.970712873","192.168.105.71","192.168.105.183","TCP","66","8000  >  47106 [ACK] Seq=1 Ack=202 Win=31872 Len=0 TSval=1640721305 TSecr=608400987"
"107","13.974073241","192.168.105.71","192.168.105.183","TCP","158","8000  >  47106 [PSH, ACK] Seq=1 Ack=202 Win=31872 Len=92 TSval=1640721308 TSecr=608400987 [TCP segment of a reassembled PDU]"
"108","13.974234907","192.168.105.71","192.168.105.183","HTTP","71","HTTP/1.0 200 OK "
"109","13.976631836","192.168.105.183","192.168.105.71","TCP","66","47106  >  8000 [FIN, ACK] Seq=202 Ack=99 Win=32128 Len=0 TSval=608401000 TSecr=1640721309"
"110","13.985750490","192.168.105.71","192.168.105.183","TCP","66","8000  >  47106 [ACK] Seq=99 Ack=203 Win=31872 Len=0 TSval=1640721321 TSecr=608401000"
"111","14.986534578","192.168.105.183","192.168.105.71","TCP","74","47116  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608402010 TSecr=0 WS=128"
"112","14.998664119","192.168.105.71","192.168.105.183","TCP","74","8000  >  47116 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=1640722333 TSecr=608402010 WS=128"
"113","14.998780682","192.168.105.183","192.168.105.71","TCP","66","47116  >  8000 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=608402022 TSecr=1640722333"
"114","14.998922088","192.168.105.183","192.168.105.71","TCP","262","47116  >  8000 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=196 TSval=608402022 TSecr=1640722333 [TCP segment of a reassembled PDU]"
"115","14.999042505","192.168.105.183","192.168.105.71","HTTP","71","POST / HTTP/1.1  (text/plain)"
"116","15.004918864","192.168.105.71","192.168.105.183","TCP","66","8000  >  47116 [ACK] Seq=1 Ack=202 Win=31872 Len=0 TSval=1640722339 TSecr=608402023"
"117","15.007435168","192.168.105.71","192.168.105.183","TCP","158","8000  >  47116 [PSH, ACK] Seq=1 Ack=202 Win=31872 Len=92 TSval=1640722341 TSecr=608402023 [TCP segment of a reassembled PDU]"
"118","15.007484230","192.168.105.183","192.168.105.71","TCP","66","47116  >  8000 [ACK] Seq=202 Ack=93 Win=32128 Len=0 TSval=608402031 TSecr=1640722341"
"119","15.007602460","192.168.105.71","192.168.105.183","HTTP","71","HTTP/1.0 200 OK "
"120","15.009951472","192.168.105.183","192.168.105.71","TCP","66","47116  >  8000 [FIN, ACK] Seq=202 Ack=99 Win=32128 Len=0 TSval=608402033 TSecr=1640722342"
"121","15.016380696","192.168.105.71","192.168.105.183","TCP","66","8000  >  47116 [ACK] Seq=99 Ack=203 Win=31872 Len=0 TSval=1640722349 TSecr=608402033"
"122","16.019764103","192.168.105.183","192.168.105.71","TCP","74","47130  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608403043 TSecr=0 WS=128"
"123","16.031826040","192.168.105.71","192.168.105.183","TCP","74","8000  >  47130 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=1640723366 TSecr=608403043 WS=128"
"124","16.031945415","192.168.105.183","192.168.105.71","TCP","66","47130  >  8000 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=608403055 TSecr=1640723366"
"125","16.032095780","192.168.105.183","192.168.105.71","TCP","262","47130  >  8000 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=196 TSval=608403056 TSecr=1640723366 [TCP segment of a reassembled PDU]"
"126","16.032222447","192.168.105.183","192.168.105.71","HTTP","72","POST / HTTP/1.1  (text/plain)"
"127","16.040859589","192.168.105.71","192.168.105.183","TCP","66","8000  >  47130 [ACK] Seq=1 Ack=203 Win=31872 Len=0 TSval=1640723374 TSecr=608403056"
"128","16.041016464","192.168.105.71","192.168.105.183","TCP","158","8000  >  47130 [PSH, ACK] Seq=1 Ack=203 Win=31872 Len=92 TSval=1640723376 TSecr=608403056 [TCP segment of a reassembled PDU]"
"129","16.041085058","192.168.105.183","192.168.105.71","TCP","66","47130  >  8000 [ACK] Seq=203 Ack=93 Win=32128 Len=0 TSval=608403065 TSecr=1640723376"
"130","16.042373184","192.168.105.71","192.168.105.183","HTTP","72","HTTP/1.0 200 OK "
"131","16.044061206","192.168.105.183","192.168.105.71","TCP","66","47130  >  8000 [FIN, ACK] Seq=203 Ack=100 Win=32128 Len=0 TSval=608403068 TSecr=1640723376"
"132","16.051651733","192.168.105.71","192.168.105.183","TCP","66","8000  >  47130 [ACK] Seq=100 Ack=204 Win=31872 Len=0 TSval=1640723385 TSecr=608403068"
"133","17.053888102","192.168.105.183","192.168.105.71","TCP","74","47134  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608404077 TSecr=0 WS=128"
"134","17.070225928","192.168.105.71","192.168.105.183","TCP","74","8000  >  47134 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=1640724400 TSecr=608404077 WS=128"
"135","17.070358897","192.168.105.183","192.168.105.71","TCP","66","47134  >  8000 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=608404094 TSecr=1640724400"
"136","17.070509209","192.168.105.183","192.168.105.71","TCP","262","47134  >  8000 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=196 TSval=608404094 TSecr=1640724400 [TCP segment of a reassembled PDU]"
"137","17.070648428","192.168.105.183","192.168.105.71","HTTP","72","POST / HTTP/1.1  (text/plain)"
"138","17.076561818","192.168.105.71","192.168.105.183","TCP","66","8000  >  47134 [ACK] Seq=1 Ack=203 Win=31872 Len=0 TSval=1640724411 TSecr=608404094"
"139","17.079538852","192.168.105.71","192.168.105.183","TCP","158","8000  >  47134 [PSH, ACK] Seq=1 Ack=203 Win=31872 Len=92 TSval=1640724413 TSecr=608404094 [TCP segment of a reassembled PDU]"
"140","17.082087135","192.168.105.71","192.168.105.183","HTTP","72","HTTP/1.0 200 OK "
"141","17.105771321","192.168.105.71","192.168.105.183","TCP","72","[TCP Retransmission] 8000  >  47134 [FIN, PSH, ACK] Seq=93 Ack=203 Win=31872 Len=6 TSval=1640724440 TSecr=608404094 [TCP segment of a reassembled PDU]"
"142","17.105880435","192.168.105.183","192.168.105.71","TCP","78","[TCP Previous segment not captured] 47134  >  8000 [ACK] Seq=204 Ack=100 Win=32128 Len=0 TSval=608404129 TSecr=1640724440 SLE=93 SRE=100"
"143","17.302068559","192.168.105.183","192.168.105.71","TCP","66","[TCP Retransmission] 47134  >  8000 [FIN, ACK] Seq=203 Ack=100 Win=32128 Len=0 TSval=608404326 TSecr=1640724440"
"144","17.313854714","192.168.105.71","192.168.105.183","TCP","66","8000  >  47134 [ACK] Seq=100 Ack=204 Win=31872 Len=0 TSval=1640724648 TSecr=608404326"
"145","18.092442619","192.168.105.183","192.168.105.71","TCP","74","47150  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608405116 TSecr=0 WS=128"
"146","19.098066167","192.168.105.183","192.168.105.71","TCP","74","[TCP Retransmission] 47150  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608406122 TSecr=0 WS=128"
"147","19.112965710","192.168.105.71","192.168.105.183","TCP","74","8000  >  47150 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=1640726447 TSecr=608405116 WS=128"
"148","19.113085502","192.168.105.183","192.168.105.71","TCP","66","47150  >  8000 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=608406137 TSecr=1640726447"
"149","19.113329512","192.168.105.183","192.168.105.71","TCP","262","47150  >  8000 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=196 TSval=608406137 TSecr=1640726447 [TCP segment of a reassembled PDU]"
"150","19.114034617","192.168.105.183","192.168.105.71","HTTP","72","POST / HTTP/1.1  (text/plain)"
"151","19.121611550","192.168.105.71","192.168.105.183","TCP","66","8000  >  47150 [ACK] Seq=1 Ack=203 Win=31872 Len=0 TSval=1640726456 TSecr=608406137"
"152","19.127261346","192.168.105.71","192.168.105.183","TCP","72","[TCP Previous segment not captured] 8000  >  47150 [FIN, PSH, ACK] Seq=93 Ack=203 Win=31872 Len=6 TSval=1640726461 TSecr=608406137 [TCP segment of a reassembled PDU]"
"153","19.127299836","192.168.105.183","192.168.105.71","TCP","78","[TCP Dup ACK 148#1] 47150  >  8000 [ACK] Seq=203 Ack=1 Win=32128 Len=0 TSval=608406151 TSecr=1640726456 SLE=93 SRE=100"
"154","19.139901200","192.168.105.71","192.168.105.183","TCP","158","[TCP Out-Of-Order] 8000  >  47150 [PSH, ACK] Seq=1 Ack=203 Win=31872 Len=92 TSval=1640726472 TSecr=608406151"
"155","19.139958127","192.168.105.183","192.168.105.71","TCP","66","47150  >  8000 [ACK] Seq=203 Ack=100 Win=32128 Len=0 TSval=608406163 TSecr=1640726472"
"156","19.142637191","192.168.105.183","192.168.105.71","TCP","66","47150  >  8000 [FIN, ACK] Seq=203 Ack=100 Win=32128 Len=0 TSval=608406166 TSecr=1640726472"
"157","19.148977821","192.168.105.71","192.168.105.183","TCP","66","8000  >  47150 [ACK] Seq=100 Ack=204 Win=31872 Len=0 TSval=1640726482 TSecr=608406166"
"158","20.152832507","192.168.105.183","192.168.105.71","TCP","74","57132  >  8000 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=608407176 TSecr=0 WS=128"
